keyword,c1,c2,c3,c4,c5,c6,c7,c8,cluster_product_name,item_count,min_price,median_price,average_price,max_price,sample_tokenized_names,sample_normalized_names,sample_original_names
갤럭시,갤럭시,노트9,블루,자급제,무,잔상,폰,기능,갤럭시 노트9 블루 자급제 무 잔상 폰 기능,1,192000,192000.0,192000.0,192000,갤럭시 노트9 블루 자급제 무 잔상 폰 기능 정상,갤럭시노트9 블루 자급제 무잔상 폰 기능정상,209716 갤럭시노트9 512GB 블루 자급제 무잔상 중고폰 기능정상
갤럭시,갤럭시s2,1,핑크,sk,폰,기능,정상,,갤럭시s2 1 핑크 sk 폰 기능 정상,1,192000,192000.0,192000.0,192000,갤럭시s2 1 핑크 sk 폰 기능 정상,갤럭시s21 핑크 sk 폰 기능정상,047324 갤럭시S21 256GB 핑크 SK 중고폰 기능정상
갤럭시,삼성,갤럭시,탭,s6,lite,플러스,s펜,,삼성 갤럭시 탭 s6 lite 플러스 s펜,1,192500,192500.0,192500.0,192500,삼성 갤럭시 탭 s6 lite 플러스 s펜,삼성 갤럭시탭 s6 lite 플러스 s펜,삼성 갤럭시탭 s6 lite +s펜
갤럭시,25년,개통,갤럭시와이드,8,128,기가,블랙,부산,25년 개통 갤럭시와이드 8 128 기가 블랙 부산,1,195000,195000.0,195000.0,195000,25년 개통 갤럭시와이드 8 128 기가 블랙 부산 폰 0 23 09 서울,25년개통 갤럭시와이드8 128기가 블랙 부산 폰 02309 서울,(25년개통) 갤럭시와이드8 128기가 블랙 부산중고폰 02309 서울
갤럭시,갤럭시,노트20,레드,무,잔상,,,,갤럭시 노트20 레드 무 잔상,1,195000,195000.0,195000.0,195000,갤럭시 노트20 레드 무 잔상,갤럭시노트20 레드 무잔상,갤럭시노트20 레드 무잔상 46126
갤럭시,갤럭시,워치,7,44mm,lte,그린,개봉,품,갤럭시 워치 7 44mm lte 그린 개봉 품,1,195000,195000.0,195000.0,195000,갤럭시 워치 7 44mm lte 그린 개봉 품,갤럭시 워치 7 44mm lte 그린 개봉품,갤럭시 워치 7 44mm LTE 그린 팝니다 개봉품
갤럭시,갤럭시s2,1,핑크,g991,깨끗,한,무,잔상,갤럭시s2 1 핑크 g991 깨끗 한 무 잔상,1,195000,195000.0,195000.0,195000,갤럭시s2 1 핑크 g991 깨끗 한 무 잔상,갤럭시s21 핑크 g991 깨끗한 무잔상,갤럭시S21 5G 256G 핑크(G991) 깨끗한 무잔상 판매합니다
갤럭시,갤럭시s22,플러스,256,기가,옐로우,자급제,가성비굿,40,갤럭시s22 플러스 256 기가 옐로우 자급제 가성비굿 40,1,195000,195000.0,195000.0,195000,갤럭시s22 플러스 256 기가 옐로우 자급제 가성비굿 40 30 36,갤럭시s22플러스 256기가 옐로우 자급제가성비굿 403036,갤럭시S22플러스 256기가 옐로우 *자급제가성비굿~/#403036
갤럭시,갤럭시z플립,3,크림,s급,,,,,갤럭시z플립 3 크림 s급,1,195000,195000.0,195000.0,195000,갤럭시z플립 3 크림 s급,갤럭시z플립3 크림 s급,갤럭시Z플립3 256G 크림 S급!
갤럭시,부산,폰,갤럭시,노트20,핑크,256,기가,공기,부산 폰 갤럭시 노트20 핑크 256 기가 공기,1,195000,195000.0,195000.0,195000,부산 폰 갤럭시 노트20 핑크 256 기가 공기 계,부산 폰 갤럭시노트20 핑크 256기가 공기계,(부산중고폰) 갤럭시노트20 핑크 256기가 공기계 판매해요
갤럭시,부산,폰,갤럭시,퀀텀4,블랙,128,기가,공기,부산 폰 갤럭시 퀀텀4 블랙 128 기가 공기,1,195000,195000.0,195000.0,195000,부산 폰 갤럭시 퀀텀4 블랙 128 기가 공기 계,부산 폰 갤럭시퀀텀4 블랙 128기가 공기계,(부산중고폰) 갤럭시퀀텀4 블랙 128기가 공기계 판매해요
갤럭시,부산,폰,갤럭시와이드,8,민트,128,기가,공기,부산 폰 갤럭시와이드 8 민트 128 기가 공기,1,195000,195000.0,195000.0,195000,부산 폰 갤럭시와이드 8 민트 128 기가 공기 계,부산 폰 갤럭시와이드8 민트 128기가 공기계,(부산중고폰) 갤럭시와이드8 민트 128기가 공기계 판매해요
갤럭시,아이폰,xr,블랙,,,,,,아이폰 xr 블랙,1,195000,195000.0,195000.0,195000,아이폰 xr 블랙,아이폰 xr 블랙,아이폰 XR 블랙 64gb 풀박스
갤럭시,특,s급,갤럭시,s,21,핑크,무,잔상,특 s급 갤럭시 s 21 핑크 무 잔상,1,195000,195000.0,195000.0,195000,특 s급 갤럭시 s 21 핑크 무 잔상 여수 폰 홍천 폰,특s급 갤럭시 s21 핑크 무잔상 여수 폰 홍천 폰,특S급 갤럭시 S21 256GB 핑크 무잔상 여수중고폰  홍천중고폰
갤럭시,특,s급,갤럭시,s,21,화이트,서울,폰,특 s급 갤럭시 s 21 화이트 서울 폰,1,195000,195000.0,195000.0,195000,특 s급 갤럭시 s 21 화이트 서울 폰 의정부 폰,특s급 갤럭시 s21 화이트 서울 폰 의정부 폰,특S급 갤럭시  S21 256GB 화이트 서울중고폰  의정부중고폰
갤럭시,특,s급,갤럭시,z플립,3,블랙,무,잔상,특 s급 갤럭시 z플립 3 블랙 무 잔상,1,195000,195000.0,195000.0,195000,특 s급 갤럭시 z플립 3 블랙 무 잔상 속초 화성 가평 폰,특s급 갤럭시 z플립3 블랙 무잔상 속초 화성 가평 폰,특S급 갤럭시 Z플립3 256GB 블랙 무잔상 속초 화성 가평중고폰
갤럭시,행사,최,상품,갤럭시s2,1,핑크,폰,g991,행사 최 상품 갤럭시s2 1 핑크 폰 g991,1,195000,195000.0,195000.0,195000,행사 최 상품 갤럭시s2 1 핑크 폰 g991 할인 가능,행사 최상품 갤럭시s21 핑크 폰 g991 할인가능,행사 최상품 갤럭시S21 핑크 판매해요 중고폰 G991 할인가능
갤럭시,갤럭시,s,21,자급제,공기,계,,,갤럭시 s 21 자급제 공기 계,1,196000,196000.0,196000.0,196000,갤럭시 s 21 자급제 공기 계,갤럭시 s21 자급제 공기계,갤럭시 S21 256G 자급제 공기계
갤럭시,삼성,갤럭시,s2,2,플러스,케이스,플러스,필름,삼성 갤럭시 s2 2 플러스 케이스 플러스 필름,1,196000,196000.0,196000.0,196000,삼성 갤럭시 s2 2 플러스 케이스 플러스 필름 두 장,삼성 갤럭시 s22 플러스 케이스 플러스 필름 두 장,삼성 갤럭시 S22 256GB + 케이스 +필름 두 장
갤럭시,갤럭시,노트20,울트라,브론즈,화성,속초,홍천,폰,갤럭시 노트20 울트라 브론즈 화성 속초 홍천 폰,1,198000,198000.0,198000.0,198000,갤럭시 노트20 울트라 브론즈 화성 속초 홍천 폰,갤럭시 노트20울트라 브론즈 화성 속초 홍천 폰,갤럭시  노트20울트라 256GB 브론즈 화성 속초 홍천중고폰
갤럭시,삼성,갤럭시s24,플러스,제품,재고정리,한정,,,삼성 갤럭시s24 플러스 제품 재고정리 한정,1,198000,198000.0,198000.0,198000,삼성 갤럭시s24 플러스 제품 재고정리 한정,삼성 갤럭시s24플러스 제품 재고정리 한정,[삼성]갤럭시S24플러스 미개봉제품 재고정리 한정
갤럭시,삼성,갤럭시z플립,6,갤럭시,제트,플립6,갤럭시z플립,5,삼성 갤럭시z플립 6 갤럭시 제트 플립6 갤럭시z플립 5,1,198000,198000.0,198000.0,198000,삼성 갤럭시z플립 6 갤럭시 제트 플립6 갤럭시z플립 5 갤럭시z플립 4 삼성,삼성 갤럭시z플립6 갤럭시제트플립6 갤럭시z플립5 갤럭시z플립4 삼성,[삼성]갤럭시Z플립6(갤럭시제트플립6/갤럭시Z플립5/갤럭시Z플립4/삼성)
갤럭시,s,24,통신사,갤럭시s24,한정,재고,,,s 24 통신사 갤럭시s24 한정 재고,1,198800,198800.0,198800.0,198800,s 24 통신사 갤럭시s24 한정 재고,s24 통신사 갤럭시s24한정재고,[S24 통신사]갤럭시S24한정재고[미개봉/새상품/정품]
갤럭시,마지막재고,갤럭시s2,4,,,,,,마지막재고 갤럭시s2 4,1,198800,198800.0,198800.0,198800,마지막재고 갤럭시s2 4,마지막재고 갤럭시s24,[마지막재고]갤럭시S24 [256GB]
갤럭시,갓성비,갤럭시s2,1,g991,25,6,그레이,8,갓성비 갤럭시s2 1 g991 25 6 그레이 8,1,199000,199000.0,199000.0,199000,갓성비 갤럭시s2 1 g991 25 6 그레이 8 25 94,갓성비 갤럭시s21 g991 256 그레이 82594,[갓성비]갤럭시S21 5G/G991/256/그레이/82594
갤럭시,갓성비,갤럭시s2,1,g991,25,6,화이트,85,갓성비 갤럭시s2 1 g991 25 6 화이트 85,1,199000,199000.0,199000.0,199000,갓성비 갤럭시s2 1 g991 25 6 화이트 85 50 0,갓성비 갤럭시s21 g991 256 화이트 85500,[갓성비]갤럭시S21 5G/G991/256/화이트/85500
갤럭시,뇌새김,태블릿,갤럭시,탭,a9,,,,뇌새김 태블릿 갤럭시 탭 a9,1,199000,199000.0,199000.0,199000,뇌새김 태블릿 갤럭시 탭 a9,뇌새김 태블릿 갤럭시 탭 a9,뇌새김 태블릿 갤럭시 탭 A9
갤럭시,미사용,갤럭시s2,4,갤럭시s24,플러스,갤럭시s24,울트라,,미사용 갤럭시s2 4 갤럭시s24 플러스 갤럭시s24 울트라,1,199000,199000.0,199000.0,199000,미사용 갤럭시s2 4 갤럭시s24 플러스 갤럭시s24 울트라,미사용 갤럭시s24 갤럭시s24플러스 갤럭시s24울트라,[미사용/풀박스]갤럭시S24/갤럭시S24플러스/갤럭시S24울트라
갤럭시,삼성,갤럭시,골든,스마트,폴더,폰,,,삼성 갤럭시 골든 스마트 폴더 폰,1,199000,199000.0,199000.0,199000,삼성 갤럭시 골든 스마트 폴더 폰,삼성 갤럭시 골든 스마트 폴더폰,삼성 갤럭시 골든 스마트 폴더폰
갤럭시,새,제품,삼성,갤럭시s,4,lte,a,shv,새 제품 삼성 갤럭시s 4 lte a shv,1,199000,199000.0,199000.0,199000,새 제품 삼성 갤럭시s 4 lte a shv e3 30 s,새제품 삼성 갤럭시s4 lte a shv e330s,새제품 삼성 갤럭시s4 lte-a shv-e330s 팝니다
갤럭시,스티커,안뜯은,갤럭시,폴드,5,,,,스티커 안뜯은 갤럭시 폴드 5,1,199900,199900.0,199900.0,199900,스티커 안뜯은 갤럭시 폴드 5,스티커 안뜯은 갤럭시 폴드 5,스티커 안뜯은 갤럭시 폴드 5
갤럭시,24,5,30,퀀텀4,갤럭시,삼성,공기,계,24 5 30 퀀텀4 갤럭시 삼성 공기 계,1,200000,200000.0,200000.0,200000,24 5 30 퀀텀4 갤럭시 삼성 공기 계 휴대폰 파라요,24 5 30 퀀텀4 갤럭시 삼성 공기계 휴대폰 파라요,24.5.30) 퀀텀4 갤럭시 삼성 공기계 중고 휴대폰 파라요~
갤럭시,25,5,27,버디,4,갤럭시,삼성,공기,25 5 27 버디 4 갤럭시 삼성 공기,1,200000,200000.0,200000.0,200000,25 5 27 버디 4 갤럭시 삼성 공기 계 휴대폰 파라요,25 5 27 버디4 갤럭시 삼성 공기계 휴대폰 파라요,25.5.27) 버디4 갤럭시 삼성 공기계 중고 휴대폰 파라요~
갤럭시,25,6,27,버디,4,갤럭시,삼성,공기,25 6 27 버디 4 갤럭시 삼성 공기,1,200000,200000.0,200000.0,200000,25 6 27 버디 4 갤럭시 삼성 공기 계 휴대폰 파라요,25 6 27 버디4 갤럭시 삼성 공기계 휴대폰 파라요,25.6.27) 버디4 갤럭시 삼성 공기계 중고 휴대폰 파라요~
갤럭시,30,일보증,갤럭시,노트10,아우라,글로우,s급,즉시사용,30 일보증 갤럭시 노트10 아우라 글로우 s급 즉시사용,1,200000,200000.0,200000.0,200000,30 일보증 갤럭시 노트10 아우라 글로우 s급 즉시사용,30일보증 갤럭시노트10 아우라글로우 s급 즉시사용,30일보증/갤럭시노트10 256G 아우라글로우 S급/즉시사용
갤럭시,a급,삼성,갤럭시,a53,자급제,배터리,10,0,a급 삼성 갤럭시 a53 자급제 배터리 10 0,1,200000,200000.0,200000.0,200000,a급 삼성 갤럭시 a53 자급제 배터리 10 0 급,a급 삼성 갤럭시 a53 자급제 배터리 100 급,[A급] 삼성 갤럭시 A53 5G 자급제 / 배터리 100% / 신품급
갤럭시,s22,플러스,그린,,,,,,s22 플러스 그린,1,200000,200000.0,200000.0,200000,s22 플러스 그린,s22플러스 그린,s22플러스 그린팝니다
갤럭시,갤럭시,a,17,블루,s급,택배,비,포함,갤럭시 a 17 블루 s급 택배 비 포함,1,200000,200000.0,200000.0,200000,갤럭시 a 17 블루 s급 택배 비 포함 20 만원에,갤럭시 a17 블루 s급 택배비 포함 20만원에,갤럭시 A17 128G 블루 S급 택배비 포함 20만원에 팝니다
갤럭시,갤럭시,pc,반,본체,,,,,갤럭시 pc 반 본체,1,200000,200000.0,200000.0,200000,갤럭시 pc 반 본체,갤럭시 pc 반본체,갤럭시 PC 반본체
갤럭시,갤럭시,s,21,g991,256,기가,블랙,a급,갤럭시 s 21 g991 256 기가 블랙 a급,1,200000,200000.0,200000.0,200000,갤럭시 s 21 g991 256 기가 블랙 a급,갤럭시 s21 g991 256기가 블랙 a급,갤럭시 S21 (G991) 256기가 블랙 A급
갤럭시,갤럭시,s,21,그레이,정상,작동,20,만원에,갤럭시 s 21 그레이 정상 작동 20 만원에,1,200000,200000.0,200000.0,200000,갤럭시 s 21 그레이 정상 작동 20 만원에,갤럭시 s21 그레이 정상작동 20만원에,갤럭시 S21 256G 그레이 정상작동 20만원에 팝니다
갤럭시,갤럭시,s2,2,화이트,,,,,갤럭시 s2 2 화이트,1,200000,200000.0,200000.0,200000,갤럭시 s2 2 화이트,갤럭시 s22 화이트,갤럭시 S22 화이트 256gb
갤럭시,갤럭시,s20,fe,네이비,정상,작동,20,만원에,갤럭시 s20 fe 네이비 정상 작동 20 만원에,1,200000,200000.0,200000.0,200000,갤럭시 s20 fe 네이비 정상 작동 20 만원에,갤럭시 s20fe 네이비 정상작동 20만원에,갤럭시 S20FE 128G 네이비 정상작동 20만원에 팝니다
갤럭시,갤럭시,z,플립,5,25,6,크림,자급제,갤럭시 z 플립 5 25 6 크림 자급제,1,200000,200000.0,200000.0,200000,갤럭시 z 플립 5 25 6 크림 자급제 검은점 한개,갤럭시z 플립5 256 크림 자급제 검은점 한개,갤럭시z 플립5 256 크림 자급제 (검은점 한개)
갤럭시,갤럭시,남성,용,시계,,,,,갤럭시 남성 용 시계,1,200000,200000.0,200000.0,200000,갤럭시 남성 용 시계,갤럭시 남성용 시계,갤럭시 남성용 시계
갤럭시,갤럭시,버즈,4,화이트,,,,,갤럭시 버즈 4 화이트,1,200000,200000.0,200000.0,200000,갤럭시 버즈 4 화이트,갤럭시 버즈4 화이트,갤럭시 버즈4 화이트
갤럭시,갤럭시,염소,가죽,스웨이드,자켓,39,23,,갤럭시 염소 가죽 스웨이드 자켓 39 23,1,200000,200000.0,200000.0,200000,갤럭시 염소 가죽 스웨이드 자켓 39 23,갤럭시 염소가죽 스웨이드 자켓 3923,갤럭시 염소가죽 스웨이드 자켓/#3923
갤럭시,갤럭시,와이드,8,m16,라이트,그린,단순개봉,품,갤럭시 와이드 8 m16 라이트 그린 단순개봉 품,1,200000,200000.0,200000.0,200000,갤럭시 와이드 8 m16 라이트 그린 단순개봉 품,갤럭시 와이드 8 m16 라이트 그린 단순개봉품,갤럭시 와이드 8(M16 5G) 라이트 그린 단순개봉품
갤럭시,갤럭시,줌2,화이트,작례o,,,,,갤럭시 줌2 화이트 작례o,1,200000,200000.0,200000.0,200000,갤럭시 줌2 화이트 작례o,갤럭시 줌2 화이트 작례o,갤럭시 줌2 화이트 (작례o)
갤럭시,갤럭시,탭,s6,lite,64,기가,그레이,wi,갤럭시 탭 s6 lite 64 기가 그레이 wi,1,200000,200000.0,200000.0,200000,갤럭시 탭 s6 lite 64 기가 그레이 wi fi,갤럭시 탭s6 lite 64기가 그레이 wifi,갤럭시 탭s6 lite 64기가 그레이 WiFi
갤럭시,갤럭시,탭a,8,단순,개봉,,,,갤럭시 탭a 8 단순 개봉,1,200000,200000.0,200000.0,200000,갤럭시 탭a 8 단순 개봉,갤럭시 탭a8 단순개봉,"갤럭시 탭a8(풀박스,단순개봉)"
갤럭시,갤럭시,폴드,4,블루,자급제,,,,갤럭시 폴드 4 블루 자급제,1,200000,200000.0,200000.0,200000,갤럭시 폴드 4 블루 자급제,갤럭시 폴드4 블루 자급제,갤럭시 폴드4 512GB 블루 자급제 팝니다
갤럭시,갤럭시,폴드,플립,x,,,,,갤럭시 폴드 플립 x,1,200000,200000.0,200000.0,200000,갤럭시 폴드 플립 x,갤럭시 폴드 플립x,갤럭시 폴드 구해요 플립X
갤럭시,갤럭시,폴드5,부품,용,외부,액정,정상,내부,갤럭시 폴드5 부품 용 외부 액정 정상 내부,1,200000,200000.0,200000.0,200000,갤럭시 폴드5 부품 용 외부 액정 정상 내부 액정 안나옴,갤럭시폴드5 부품용 외부액정 정상 내부액정 안나옴,갤럭시폴드5 256G 부품용 외부액정 정상 내부액정 안나옴
갤럭시,갤럭시,플립,4,,,,,,갤럭시 플립 4,1,200000,200000.0,200000.0,200000,갤럭시 플립 4,갤럭시 플립4,갤럭시 플립4 512
갤럭시,갤럭시,핸드폰,12,대,,,,,갤럭시 핸드폰 12 대,1,200000,200000.0,200000.0,200000,갤럭시 핸드폰 12 대,갤럭시핸드폰 12대,갤럭시핸드폰 12대 일괄
갤럭시,갤럭시s21,울트라,블랙,lg,공기계,폰,최저가,당일발송,갤럭시s21 울트라 블랙 lg 공기계 폰 최저가 당일발송,1,200000,200000.0,200000.0,200000,갤럭시s21 울트라 블랙 lg 공기계 폰 최저가 당일발송,갤럭시s21울트라 블랙 lg공기계 폰 최저가 당일발송,갤럭시S21울트라 블랙 256GB LG공기계 중고폰 최저가 당일발송
갤럭시,갤럭시노트10,플러스,256,기가,블랙,,,,갤럭시노트10 플러스 256 기가 블랙,1,200000,200000.0,200000.0,200000,갤럭시노트10 플러스 256 기가 블랙,갤럭시노트10플러스 256기가 블랙,갤럭시노트10플러스 256기가 블랙
갤럭시,갤럭시워치,7,40mm,lte,모델,,,,갤럭시워치 7 40mm lte 모델,1,200000,200000.0,200000.0,200000,갤럭시워치 7 40mm lte 모델,갤럭시워치7 40mm lte모델,갤럭시워치7 40mm lte모델
갤럭시,나이키,줌,코비7,올스타,겔럭시,,,,나이키 줌 코비7 올스타 겔럭시,1,200000,200000.0,200000.0,200000,나이키 줌 코비7 올스타 겔럭시,나이키 줌 코비7 올스타 겔럭시,나이키 줌 코비7 올스타 겔럭시
갤럭시,레고,760,19,760,20,760,21,가디언즈,레고 760 19 760 20 760 21 가디언즈,1,200000,200000.0,200000.0,200000,레고 760 19 760 20 760 21 가디언즈 오브 더 갤럭시 미피,레고 76019 76020 76021 가디언즈 오브 더 갤럭시 미피,레고 76019 76020 76021 가디언즈 오브 더 갤럭시 미피
갤럭시,루팅,폰,무적폰,어플폰,갤럭시s9,플러스,노트,9,루팅 폰 무적폰 어플폰 갤럭시s9 플러스 노트 9,1,200000,200000.0,200000.0,200000,루팅 폰 무적폰 어플폰 갤럭시s9 플러스 노트 9 s7,루팅폰 무적폰 어플폰 갤럭시s9플러스 노트9 s7,루팅폰 무적폰 어플폰 / 갤럭시S9플러스 / 노트9 / S7 팝니다
갤럭시,보증,30,일,갤럭시,노트10,아우라,글로우,s급,보증 30 일 갤럭시 노트10 아우라 글로우 s급,1,200000,200000.0,200000.0,200000,보증 30 일 갤럭시 노트10 아우라 글로우 s급 즉시사용,보증30일 갤럭시노트10 아우라글로우 s급 즉시사용,보증30일/ 갤럭시노트10 256G 아우라글로우 S급/즉시사용
갤럭시,삼성,갤럭시,s,21,핑크,,,,삼성 갤럭시 s 21 핑크,1,200000,200000.0,200000.0,200000,삼성 갤럭시 s 21 핑크,삼성 갤럭시 s21 핑크,삼성 갤럭시 S21 핑크
갤럭시,삼성,갤럭시,z플립,4,256,기가,,,삼성 갤럭시 z플립 4 256 기가,1,200000,200000.0,200000.0,200000,삼성 갤럭시 z플립 4 256 기가,삼성갤럭시 z플립4 256기가,삼성갤럭시 Z플립4 256기가
갤럭시,삼성,전자,갤럭시,퀀텀4,라임,색상,,,삼성 전자 갤럭시 퀀텀4 라임 색상,1,200000,200000.0,200000.0,200000,삼성 전자 갤럭시 퀀텀4 라임 색상,삼성전자 갤럭시 퀀텀4 라임 색상,삼성전자 갤럭시 퀀텀4 라임 색상
갤럭시,아더에러,갤럭시,팬츠,a2,,,,,아더에러 갤럭시 팬츠 a2,1,200000,200000.0,200000.0,200000,아더에러 갤럭시 팬츠 a2,아더에러 갤럭시 팬츠 a2,아더에러 갤럭시 팬츠 A2
